20160606,719.4100,729.5400,714.6100,724.9100,1338100
20160613,691.7200,725.4400,688.4520,716.5100,1832880
20160620,675.2200,702.7700,673.4500,698.7700,2270560
20160627,699.2100,700.6500,663.2840,671.0000,1935560
20160705,705.6300,705.7100,688.2150,696.0600,1438475
20160711,719.8500,725.7400,707.2400,708.0500,1122820
20160718,742.7400,743.2400,721.1900,722.7100,1219760
20160725,768.7900,778.5500,734.2700,740.6700,2220660
20160801,782.2200,783.0400,761.0900,761.0900,1742780
20160808,783.2200,789.7500,778.0910,782.0000,985760
20160815,775.4200,787.4900,773.1300,783.7500,894260
20160822,769.5400,776.4400,763.1850,773.2700,1009040
20160829,771.4600,774.9900,764.3000,768.7400,1044800
20160906,759.6600,782.7300,759.6600,773.4500,1373075
20160912,768.8800,773.8000,754.0000,755.1300,1429560
20160919,786.9000,789.8500,764.4410,772.4200,1243460
20160926,777.2900,785.9900,773.0700,782.7400,1339240
20161003,775.0800,782.0700,769.5000,774.2500,1189060
20161010,778.5300,792.2800,773.0000,777.7100,1140520
20161017,799.3700,804.6000,777.5000,779.8000,1588080
20161024,795.3700,816.6800,791.5000,804.9000,2339980
20161031,762.1300,796.8600,759.0300,795.4700,2152225
